Timestamp,MagnX,MagnY,MagnZ
,-76.01,-83.899,-178.381
,-75.968,-83.89,-177.118
,-77.174,-84.144,-213.042
,-74.213,-83.67,-177.932
56339.0,-75.194,-79.802,-178.641
,-75.91,-77.076,-182.219
,-76.985,-73.709,-181.895
,-76.454,-68.474,-179.849
,-80.425,-65.173,-181.901
,-85.493,-57.11,-178.475
,-89.177,-54.308,-174.309
,-90.233,-54.617,-171.132
56415.0,-90.758,-54.771,-169.474
,-90.353,-53.243,-168.925
,-90.55,-53.486,-169.808
,-91.745,-52.224,-169.997
,-90.724,-53.724,-169.989
,-91.617,-55.196,-172.768
,-90.79,-53.458,-170.783
,-89.332,-54.262,-172.757
56491.0,-89.838,-53.651,-173.207
,-87.655,-52.939,-171.273
,-88.897,-51.408,-171.694
,-89.863,-50.736,-173.531
,-86.602,-50.471,-171.403
,-88.308,-48.88,-173.352
,-85.852,-51.389,-171.01
,-87.561,-47.918,-171.084
56567.0,-89.013,-45.793,-169.296
,-88.787,-45.544,-167.571
,-91.812,-48.759,-169.242
,-90.252,-46.342,-166.581
,-88.418,-47.425,-164.683
,-88.529,-46.329,-163.366
,-92.226,-45.69,-162.667
,-93.84,-45.959,-163.826
56643.0,-91.389,-43.949,-160.402
,-94.813,-47.369,-162.807
,-93.122,-46.044,-160.902
,-94.231,-47.204,-162.782
,-91.404,-45.272,-160.496
,-94.182,-45.113,-164.374
,-92.155,-44.914,-163.231
,-92.238,-43.891,-167.255
56719.0,-89.909,-45.867,-166.359
,-86.299,-44.086,-165.367
,-89.051,-42.321,-167.699
,-85.904,-47.64,-168.663
,-89.426,-46.002,-170.452
,-87.799,-42.53,-167.324
,-87.609,-44.729,-170.939
,-88.374,-44.854,-170.255
56795.0,-88.936,-48.496,-172.439
,-87.733,-51.356,-172.814
,-88.673,-47.759,-173.432
,-86.779,-53.428,-177.113
,-85.302,-53.948,-177.355
,-86.301,-53.284,-180.174
,-83.452,-52.948,-178.031
,-83.94,-52.613,-179.09
56871.0,-85.736,-51.802,-181.037
,-80.972,-54.691,-177.656
,-83.431,-54.823,-179.345
,-82.939,-55.437,-179.317
,-84.407,-54.915,-178.794
,-84.748,-53.028,-180.84
,-84.114,-53.131,-180.442
,-82.099,-55.575,-178.927
56947.0,-83.617,-53.743,-180.274
,-81.917,-52.416,-178.087
,-81.767,-52.183,-178.608
,-79.131,-52.373,-178.939
,-78.067,-54.143,-178.84
,-81.288,-51.759,-180.499
,-81.189,-51.258,-181.392
,-80.09,-49.339,-182.461
57023.0,-77.492,-51.338,-179.748
,-78.311,-49.595,-178.733
,-78.785,-49.257,-179.371
,-79.748,-46.426,-178.021
,-79.772,-42.672,-174.832
,-80.885,-43.552,-175.682
,-78.727,-43.886,-172.952
,-82.548,-41.393,-174.026
57099.0,-83.011,-39.453,-173.539
,-81.925,-38.018,-171.189
,-84.945,-36.712,-171.498
,-80.965,-35.211,-166.773
,-83.633,-33.708,-167.75
,-81.568,-33.222,-164.314
,-83.169,-30.289,-163.502
,-85.71,-28.759,-160.691
57174.0,-85.299,-26.391,-156.489
,-83.977,-27.625,-152.511
,-84.096,-25.692,-147.962
,-83.41,-24.945,-142.507
,-85.818,-26.386,-142.326
,-85.981,-25.021,-141.382
,-86.614,-24.918,-141.78
,-87.346,-25.317,-141.285
57250.0,-88.005,-27.3,-139.389
,-88.273,-27.758,-137.366
,-87.556,-29.444,-135.286
,-87.351,-31.28,-131.127
,-88.731,-32.06,-127.611
,-83.711,-32.815,-119.648
,-85.684,-35.922,-119.625
,-85.918,-35.613,-119.288
57326.0,-84.751,-36.801,-113.759
,-84.783,-40.768,-113.621
,-83.678,-42.809,-113.429
,-85.721,-40.852,-111.947
,-84.847,-44.183,-112.123
,-84.644,-42.619,-111.426
,-84.598,-43.169,-112.365
,-84.701,-43.391,-110.441
57402.0,-83.913,-43.261,-110.424
,-81.846,-45.974,-108.535
,-85.181,-45.136,-108.224
,-80.358,-45.933,-106.155
,-81.56,-50.512,-107.379
,-79.012,-55.162,-105.417
,-82.607,-51.379,-106.264
,-80.269,-54.674,-104.761
57478.0,-82.437,-55.103,-105.103
,-82.487,-57.754,-105.853
,-82.072,-60.744,-106.245
,-83.958,-64.672,-107.069
,-84.583,-66.167,-108.031
,-84.574,-66.165,-107.75
,-83.506,-67.935,-107.51
,-83.881,-68.136,-107.544
57554.0,-85.253,-68.992,-109.929
,-82.814,-75.185,-105.857
,-79.048,-80.89,-108.014
,-76.889,-84.423,-106.833
,-73.085,-85.6,-106.646
,-71.294,-96.013,-109.626
,-71.229,-96.078,-113.843
,-68.39,-99.223,-114.7
57630.0,-70.173,-103.768,-120.961
,-72.297,-106.146,-128.097
,-68.515,-105.448,-126.597
,-68.471,-107.878,-129.551
,-70.632,-105.945,-131.578
,-71.355,-106.141,-135.813
,-70.013,-106.13,-137.783
,-69.395,-111.036,-140.199
57706.0,-71.589,-108.909,-148.218
,-71.114,-107.446,-151.747
,-69.27,-107.006,-154.905
,-73.537,-103.688,-159.616
,-70.534,-103.678,-160.195
,-69.079,-107.123,-161.516
,-73.65,-103.511,-167.995
,-71.575,-101.502,-169.615
57782.0,-70.082,-100.419,-168.592
,-73.739,-98.249,-172.108
,-72.414,-95.322,-174.121
,-72.712,-92.666,-177.574
,-71.288,-91.038,-176.313
,-71.392,-91.339,-180.572
,-72.237,-91.202,-181.102
,-72.89,-87.903,-180.513
57858.0,-72.214,-87.997,-178.852
,-75.417,-85.89,-181.121
,-74.15,-85.816,-179.154
,-73.923,-84.527,-178.927
,-73.627,-83.783,-178.937
,-73.484,-86.192,-178.944
,-74.678,-83.89,-180.631
,-73.018,-85.211,-178.914
57934.0,-76.2,-81.22,-178.605
,-75.148,-84.592,-179.631
,-74.517,-82.055,-180.027
,-73.848,-79.51,-179.3
,-77.314,-78.42,-181.747
,-78.372,-76.649,-181.706
,-77.499,-75.74,-181.831
,-80.568,-71.524,-183.166
58010.0,-78.173,-74.325,-183.819
,-77.933,-73.313,-184.342
,-75.962,-72.567,-182.54
,-77.051,-69.203,-182.638
,-76.673,-70.88,-184.48
,-77.235,-69.722,-184.271
,-76.366,-64.294,-183.314
,-76.941,-67.099,-182.406
58085.0,-76.689,-63.444,-183.302
,-77.853,-63.776,-183.353
,-80.718,-62.515,-185.213
,-79.491,-59.81,-185.162
,-75.439,-61.774,-181.051
,-85.003,7.838,-169.489
,-77.479,-56.135,-181.72
,-79.636,-55.241,-182.108
58161.0,-80.423,-54.052,-182.453
,-78.248,-51.461,-178.784
,-77.987,-49.125,-179.072
,-80.026,-47.446,-178.621
,-78.242,-46.661,-176.251
,-79.636,-42.442,-175.774
,-82.293,-39.057,-174.455
,-80.059,-38.614,-172.149
58237.0,-82.944,-34.639,-169.182
,-86.146,-32.453,-165.268
,-86.833,-34.922,-160.374
,-88.177,-33.255,-151.518
,-90.207,-28.576,-144.227
,-89.442,-33.372,-136.11
,-87.426,-36.017,-129.583
,-88.954,-34.668,-127.371
58313.0,-88.737,-34.142,-124.756
,-88.161,-34.257,-126.042
,-87.684,-35.914,-124.937
,-88.382,-35.265,-124.957
,-88.324,-33.653,-122.429
,-88.606,-39.194,-124.391
,-89.094,-34.059,-123.057
,-87.605,-37.217,-122.225
58389.0,-88.886,-38.055,-121.944
,-87.819,-40.864,-120.206
,-88.728,-39.621,-118.017
,-89.409,-40.569,-118.321
,-89.13,-42.468,-118.099
,-89.265,-41.378,-117.484
,-89.687,-41.309,-117.749
,-87.567,-46.17,-117.363
58465.0,-86.487,-45.777,-113.656
,-88.019,-43.669,-114.253
,-85.263,-47.033,-112.625
,-85.103,-46.518,-111.694
,-85.373,-48.857,-111.686
,-83.764,-49.629,-109.17
,-82.438,-51.423,-107.394
,-80.941,-51.659,-105.904
58541.0,-80.441,-49.071,-104.047
,-77.605,-51.378,-101.531
,-78.285,-51.005,-102.161
,-78.122,-56.61,-103.156
,-79.187,-56.44,-104.1
,-80.845,-58.799,-103.526
,-82.565,-61.451,-105.947
,-82.107,-63.112,-105.403
58617.0,-84.541,-66.159,-106.768
,-83.299,-67.41,-105.176
,-81.158,-70.186,-107.224
,-81.535,-76.228,-108.153
,-80.569,-76.899,-106.316
,-77.718,-87.762,-109.662
,-77.006,-92.448,-114.282
,-77.666,-95.55,-117.071
58693.0,-78.121,-99.528,-123.38
,-76.071,-102.883,-130.437
,-72.564,-105.363,-132.583
,-73.532,-106.572,-136.436
,-73.445,-107.673,-138.454
,-73.646,-106.876,-140.975
,-70.057,-107.46,-138.719
,-68.228,-108.063,-140.801
58769.0,-69.957,-109.677,-145.0
,-69.184,-105.869,-147.695
,-70.572,-104.368,-152.466
,-69.399,-103.833,-157.146
,-70.581,-103.408,-160.427
,-72.758,-98.839,-163.668
,-71.27,-101.516,-166.676
,-69.501,-101.293,-167.069
58845.0,-72.26,-96.889,-170.335
,-70.922,-95.559,-172.772
,-70.985,-97.172,-175.44
,-69.793,-92.874,-175.668
,-67.443,-93.045,-178.377
,-67.688,-94.058,-177.994
,-70.978,-89.81,-179.743
,-73.856,-86.952,-181.179
58921.0,-71.54,-84.411,-179.483
,-70.819,-85.615,-181.103
,-72.472,-82.972,-183.007
,-71.876,-78.003,-180.167
,-73.222,-82.054,-183.4
,-70.187,-78.278,-179.106
,-71.928,-78.574,-184.053
,-72.629,-80.566,-183.42
58997.0,-73.061,-76.259,-183.915
,-74.623,-75.197,-183.857
,-72.634,-76.047,-182.339
,-76.304,-76.8,-186.653
,-74.829,-70.922,-183.798
,-74.583,-72.828,-184.559
,-74.16,-72.897,-184.293
,-77.231,-70.001,-185.301
59073.0,-73.528,-74.32,-183.569
,-75.185,-69.798,-183.597
,-75.221,-68.486,-185.046
,-76.384,-63.257,-185.373
,-75.366,-63.157,-184.661
,-74.691,-59.291,-184.121
,-75.275,-56.817,-184.94
,-73.536,-54.441,-183.129
59149.0,-72.179,-49.068,-179.942
,-73.247,-47.579,-181.353
,-74.425,-38.594,-178.211
,-75.611,-33.851,-175.399
,-76.29,-32.638,-172.516
,-76.036,-33.144,-167.281
,-77.888,-27.746,-163.508
,-79.477,-26.89,-159.28
